id,trip_id,bus_id,from_time_going,to_time_going,from_time_return,to_time_return,date_start,date_end,status,type,event
4398,469,017ddf2a-27c9-413a-a2e3-8082a8ddedce,16:35:06,22:34:35,07:35:20,22:16:25,2024-09-06,2024-09-06,pending,all,stopped
4399,514,017ddf2a-27c9-413a-a2e3-8082a8ddedce,09:00:01,23:13:14,06:58:31,19:48:11,2024-09-07,2024-09-07,pending,all,stopped
4400,423,017ddf2a-27c9-413a-a2e3-8082a8ddedce,04:42:44,17:18:14,00:13:52,22:24:52,2024-09-08,2024-09-08,pending,all,stopped
4401,470,017ddf2a-27c9-413a-a2e3-8082a8ddedce,02:14:18,09:30:27,21:38:55,22:48:24,2024-09-09,2024-09-09,pending,all,stopped
4402,508,496a8f2f-0407-4f47-9e35-e794e98f8a7a,01:22:57,02:03:59,04:35:45,06:08:05,2024-09-05,2024-09-05,pending,all,stopped
4403,496,496a8f2f-0407-4f47-9e35-e794e98f8a7a,02:43:39,10:39:23,02:32:14,17:28:08,2024-09-06,2024-09-06,pending,all,stopped
4404,468,496a8f2f-0407-4f47-9e35-e794e98f8a7a,02:30:29,04:54:28,05:14:18,06:15:25,2024-09-07,2024-09-07,pending,all,stopped
4405,410,496a8f2f-0407-4f47-9e35-e794e98f8a7a,11:15:20,22:35:20,05:15:52,17:12:43,2024-09-08,2024-09-08,pending,all,stopped
4406,489,496a8f2f-0407-4f47-9e35-e794e98f8a7a,16:54:01,20:10:15,13:15:08,17:46:51,2024-09-09,2024-09-09,pending,all,stopped
4407,410,b4b475b7-0479-494a-b4bb-3cac325efe7b,12:54:49,20:45:43,06:00:56,20:38:00,2024-01-28,2024-01-28,pending,all,stopped
4408,410,b4b475b7-0479-494a-b4bb-3cac325efe7b,00:16:47,18:08:12,02:20:17,06:02:05,2024-01-29,2024-01-29,pending,all,stopped
4409,581,b4b475b7-0479-494a-b4bb-3cac325efe7b,19:04:39,21:01:10,04:33:00,12:24:18,2024-01-30,2024-01-30,pending,all,stopped
4410,587,b4b475b7-0479-494a-b4bb-3cac325efe7b,13:12:57,19:49:36,04:46:47,09:29:18,2024-01-31,2024-01-31,pending,all,stopped
4411,409,b4b475b7-0479-494a-b4bb-3cac325efe7b,02:23:28,07:09:19,03:45:18,09:35:18,2024-02-01,2024-02-01,pending,all,stopped
4412,597,4cd462f4-f3b0-424e-9777-79eb443a347a,08:05:56,15:40:52,11:44:20,16:03:32,2023-11-26,2023-11-26,pending,all,stopped
4413,491,4cd462f4-f3b0-424e-9777-79eb443a347a,01:50:04,02:15:18,07:07:06,14:17:08,2023-11-27,2023-11-27,pending,all,stopped
4414,518,4cd462f4-f3b0-424e-9777-79eb443a347a,07:25:40,23:51:53,01:25:39,12:29:33,2023-11-28,2023-11-28,pending,all,stopped
4415,535,4cd462f4-f3b0-424e-9777-79eb443a347a,17:14:24,21:11:05,06:36:33,13:15:33,2023-11-29,2023-11-29,pending,all,stopped
4416,462,4cd462f4-f3b0-424e-9777-79eb443a347a,09:35:24,11:23:23,04:54:30,19:28:59,2023-11-30,2023-11-30,pending,all,stopped
4417,571,987c24ea-c18f-495b-8e51-11dd963c234a,02:26:29,13:44:03,05:09:47,05:39:57,2024-04-30,2024-04-30,pending,all,stopped
4418,433,987c24ea-c18f-495b-8e51-11dd963c234a,04:07:36,15:24:00,10:19:05,22:37:19,2024-05-01,2024-05-01,pending,all,stopped
4419,583,987c24ea-c18f-495b-8e51-11dd963c234a,02:28:43,21:12:07,15:13:03,18:59:31,2024-05-02,2024-05-02,pending,all,stopped
4420,593,987c24ea-c18f-495b-8e51-11dd963c234a,12:14:20,16:45:28,06:33:56,15:40:48,2024-05-03,2024-05-03,pending,all,stopped
4421,528,987c24ea-c18f-495b-8e51-11dd963c234a,06:31:40,09:52:00,02:30:17,04:23:25,2024-05-04,2024-05-04,pending,all,stopped
4422,403,04094d1e-9e8a-4bc7-b495-346f98641ae2,14:28:14,17:46:50,01:10:32,23:38:50,2024-05-22,2024-05-22,pending,all,stopped
4423,594,04094d1e-9e8a-4bc7-b495-346f98641ae2,12:51:58,13:28:34,10:09:00,15:59:07,2024-05-23,2024-05-23,pending,all,stopped
4424,598,04094d1e-9e8a-4bc7-b495-346f98641ae2,18:06:08,21:02:48,04:59:17,08:20:51,2024-05-24,2024-05-24,pending,all,stopped
4425,512,04094d1e-9e8a-4bc7-b495-346f98641ae2,05:38:29,07:52:20,00:24:01,06:20:19,2024-05-25,2024-05-25,pending,all,stopped
4426,491,04094d1e-9e8a-4bc7-b495-346f98641ae2,06:33:13,22:25:47,08:42:31,16:52:40,2024-05-26,2024-05-26,pending,all,stopped
4427,425,0b933a8c-74af-48b9-9cab-313e1c3e936b,09:21:43,11:19:55,12:35:17,21:44:15,2023-11-29,2023-11-29,pending,all,stopped
4428,405,0b933a8c-74af-48b9-9cab-313e1c3e936b,17:00:22,19:39:26,02:52:58,03:03:17,2023-11-30,2023-11-30,pending,all,stopped
4429,520,0b933a8c-74af-48b9-9cab-313e1c3e936b,05:50:49,08:32:39,08:31:29,09:22:30,2023-12-01,2023-12-01,pending,all,stopped
4430,581,0b933a8c-74af-48b9-9cab-313e1c3e936b,10:24:10,11:32:58,09:31:13,11:19:11,2023-12-02,2023-12-02,pending,all,stopped
4431,497,0b933a8c-74af-48b9-9cab-313e1c3e936b,09:21:46,10:12:53,01:16:23,17:57:55,2023-12-03,2023-12-03,pending,all,stopped
4432,441,1a166bd4-fd45-4eef-91d5-d109f9b7efb1,02:00:32,08:23:50,01:36:44,02:48:21,2024-09-08,2024-09-08,pending,all,stopped
4433,561,1a166bd4-fd45-4eef-91d5-d109f9b7efb1,15:12:30,22:08:06,09:10:20,23:13:26,2024-09-09,2024-09-09,pending,all,stopped
4434,464,1a166bd4-fd45-4eef-91d5-d109f9b7efb1,11:02:40,13:28:39,07:33:19,10:41:25,2024-09-10,2024-09-10,pending,all,stopped
4435,553,1a166bd4-fd45-4eef-91d5-d109f9b7efb1,06:26:31,08:24:25,16:04:42,23:06:23,2024-09-11,2024-09-11,pending,all,stopped
4436,457,1a166bd4-fd45-4eef-91d5-d109f9b7efb1,05:53:57,18:42:21,14:05:53,21:34:51,2024-09-12,2024-09-12,pending,all,stopped
4437,463,0c251dee-8a0d-4eca-884f-d5607eea4fc6,06:47:52,10:22:29,01:39:06,07:49:28,2024-05-31,2024-05-31,pending,all,stopped
4438,439,0c251dee-8a0d-4eca-884f-d5607eea4fc6,04:15:18,13:49:46,19:07:56,23:08:01,2024-06-01,2024-06-01,pending,all,stopped
4439,564,0c251dee-8a0d-4eca-884f-d5607eea4fc6,10:54:23,14:12:14,09:19:51,22:38:28,2024-06-02,2024-06-02,pending,all,stopped
4440,545,0c251dee-8a0d-4eca-884f-d5607eea4fc6,01:35:26,10:31:36,08:25:45,11:56:17,2024-06-03,2024-06-03,pending,all,stopped
4441,480,0c251dee-8a0d-4eca-884f-d5607eea4fc6,03:04:47,13:20:19,16:21:27,22:42:23,2024-06-04,2024-06-04,pending,all,stopped
4442,419,f62a85e6-e50d-47ca-8c95-14de34c05fc5,04:40:37,12:15:09,03:48:33,21:58:21,2024-08-14,2024-08-14,pending,all,stopped
4443,577,f62a85e6-e50d-47ca-8c95-14de34c05fc5,01:40:05,22:38:37,18:50:38,22:07:17,2024-08-15,2024-08-15,pending,all,stopped
4444,562,f62a85e6-e50d-47ca-8c95-14de34c05fc5,09:43:49,18:18:41,13:32:20,20:27:23,2024-08-16,2024-08-16,pending,all,stopped
4445,429,f62a85e6-e50d-47ca-8c95-14de34c05fc5,04:09:14,11:18:33,03:51:14,22:31:34,2024-08-17,2024-08-17,pending,all,stopped
4446,572,f62a85e6-e50d-47ca-8c95-14de34c05fc5,01:23:28,23:37:56,05:22:22,17:27:18,2024-08-18,2024-08-18,pending,all,stopped
4447,479,219a8ca2-5755-4d80-81cb-67793d3cec8d,00:44:02,18:30:38,06:09:12,10:59:55,2024-02-17,2024-02-17,pending,all,stopped
4448,548,219a8ca2-5755-4d80-81cb-67793d3cec8d,16:09:10,18:16:22,05:00:21,13:13:11,2024-02-18,2024-02-18,pending,all,stopped
4449,445,219a8ca2-5755-4d80-81cb-67793d3cec8d,05:17:07,16:40:24,14:39:39,20:55:56,2024-02-19,2024-02-19,pending,all,stopped
4450,405,219a8ca2-5755-4d80-81cb-67793d3cec8d,03:03:34,12:49:25,12:31:41,16:45:34,2024-02-20,2024-02-20,pending,all,stopped
4451,477,219a8ca2-5755-4d80-81cb-67793d3cec8d,14:04:04,16:42:51,01:14:30,05:45:11,2024-02-21,2024-02-21,pending,all,stopped
4452,596,eb5c38af-88f4-4640-865e-21101196ae65,01:18:39,06:48:25,09:27:36,10:00:47,2024-04-24,2024-04-24,pending,all,stopped
4453,480,eb5c38af-88f4-4640-865e-21101196ae65,11:47:25,16:49:37,09:11:39,17:19:38,2024-04-25,2024-04-25,pending,all,stopped
4454,557,eb5c38af-88f4-4640-865e-21101196ae65,07:56:40,09:26:57,13:20:26,21:07:59,2024-04-26,2024-04-26,pending,all,stopped
4455,583,eb5c38af-88f4-4640-865e-21101196ae65,13:11:32,19:45:08,09:22:09,21:03:32,2024-04-27,2024-04-27,pending,all,stopped
4456,535,eb5c38af-88f4-4640-865e-21101196ae65,19:40:51,23:26:14,07:15:42,12:20:44,2024-04-28,2024-04-28,pending,all,stopped
4457,509,58cbc645-aac2-43fd-8af7-a46c4830a502,07:22:20,22:20:33,03:34:21,18:49:09,2023-12-24,2023-12-24,pending,all,stopped
4458,501,58cbc645-aac2-43fd-8af7-a46c4830a502,08:07:12,18:15:37,05:13:42,15:12:15,2023-12-25,2023-12-25,pending,all,stopped
4459,515,58cbc645-aac2-43fd-8af7-a46c4830a502,07:08:41,13:34:48,01:42:04,17:15:52,2023-12-26,2023-12-26,pending,all,stopped
4460,500,58cbc645-aac2-43fd-8af7-a46c4830a502,08:39:03,10:08:10,07:42:29,19:08:41,2023-12-27,2023-12-27,pending,all,stopped
4461,548,58cbc645-aac2-43fd-8af7-a46c4830a502,14:41:29,19:35:25,10:42:38,13:06:34,2023-12-28,2023-12-28,pending,all,stopped
4462,418,b4af692e-95a3-4a23-9679-2f006e6d8cda,04:34:39,14:16:05,12:40:12,17:39:19,2024-08-06,2024-08-06,pending,all,stopped
4463,507,b4af692e-95a3-4a23-9679-2f006e6d8cda,11:32:48,23:18:05,03:17:29,23:54:39,2024-08-07,2024-08-07,pending,all,stopped
4464,444,b4af692e-95a3-4a23-9679-2f006e6d8cda,10:38:37,14:36:05,03:52:36,12:49:49,2024-08-08,2024-08-08,pending,all,stopped
4465,422,b4af692e-95a3-4a23-9679-2f006e6d8cda,00:59:24,09:45:38,00:47:55,10:57:18,2024-08-09,2024-08-09,pending,all,stopped
4466,470,b4af692e-95a3-4a23-9679-2f006e6d8cda,01:17:13,13:34:54,02:17:43,02:20:12,2024-08-10,2024-08-10,pending,all,stopped
4467,496,ee8fe22f-58fd-473e-9842-5afe1509ccb1,02:09:50,05:52:32,06:58:24,22:22:46,2024-08-15,2024-08-15,pending,all,stopped
4468,559,ee8fe22f-58fd-473e-9842-5afe1509ccb1,02:11:32,19:55:16,10:25:15,11:33:33,2024-08-16,2024-08-16,pending,all,stopped
4469,521,ee8fe22f-58fd-473e-9842-5afe1509ccb1,11:42:49,20:54:16,04:18:09,19:51:39,2024-08-17,2024-08-17,pending,all,stopped
4470,490,ee8fe22f-58fd-473e-9842-5afe1509ccb1,04:06:26,14:06:34,13:09:52,16:18:52,2024-08-18,2024-08-18,pending,all,stopped
4471,449,ee8fe22f-58fd-473e-9842-5afe1509ccb1,12:12:11,18:48:27,03:34:30,22:09:42,2024-08-19,2024-08-19,pending,all,stopped
4472,463,ab07d125-6cff-44bd-aecf-eabe65a7e380,05:07:12,12:34:18,05:50:04,14:17:27,2023-12-06,2023-12-06,pending,all,stopped
4473,527,ab07d125-6cff-44bd-aecf-eabe65a7e380,09:23:22,11:44:21,05:55:30,08:10:53,2023-12-07,2023-12-07,pending,all,stopped
4474,486,ab07d125-6cff-44bd-aecf-eabe65a7e380,11:29:06,19:58:31,07:39:21,10:42:33,2023-12-08,2023-12-08,pending,all,stopped
4475,491,ab07d125-6cff-44bd-aecf-eabe65a7e380,07:02:27,16:50:11,01:16:23,16:14:47,2023-12-09,2023-12-09,pending,all,stopped
4476,585,ab07d125-6cff-44bd-aecf-eabe65a7e380,03:35:53,15:14:26,12:41:31,13:48:56,2023-12-10,2023-12-10,pending,all,stopped
4477,536,29572795-f01f-495c-b738-a0d5c93f88fb,00:57:55,14:51:09,01:48:01,16:02:30,2024-05-13,2024-05-13,pending,all,stopped
4478,447,29572795-f01f-495c-b738-a0d5c93f88fb,08:21:03,16:39:28,05:15:11,21:46:35,2024-05-14,2024-05-14,pending,all,stopped
4479,453,29572795-f01f-495c-b738-a0d5c93f88fb,00:49:41,15:42:52,13:51:02,21:36:36,2024-05-15,2024-05-15,pending,all,stopped
4480,483,29572795-f01f-495c-b738-a0d5c93f88fb,12:43:26,19:35:10,04:45:48,13:56:18,2024-05-16,2024-05-16,pending,all,stopped
4481,517,29572795-f01f-495c-b738-a0d5c93f88fb,07:05:39,15:25:10,00:20:32,17:24:26,2024-05-17,2024-05-17,pending,all,stopped
4482,500,ef53418a-204e-4be9-880e-a1cc7834628f,08:47:27,22:45:59,09:08:09,17:50:21,2024-03-06,2024-03-06,pending,all,stopped
4483,532,ef53418a-204e-4be9-880e-a1cc7834628f,14:31:00,19:51:02,12:31:13,14:27:32,2024-03-07,2024-03-07,pending,all,stopped
4484,415,ef53418a-204e-4be9-880e-a1cc7834628f,00:34:30,14:40:02,01:45:09,18:36:25,2024-03-08,2024-03-08,pending,all,stopped
4485,487,ef53418a-204e-4be9-880e-a1cc7834628f,00:36:22,22:46:55,01:42:12,05:24:57,2024-03-09,2024-03-09,pending,all,stopped
4486,458,ef53418a-204e-4be9-880e-a1cc7834628f,08:09:14,21:45:47,07:22:59,12:56:58,2024-03-10,2024-03-10,pending,all,stopped
4487,469,735b8d8e-5b78-4141-9e39-cc24f47db1e8,07:10:29,10:43:15,02:21:34,13:49:20,2024-01-27,2024-01-27,pending,all,stopped
4488,569,735b8d8e-5b78-4141-9e39-cc24f47db1e8,07:40:45,11:33:47,03:16:32,06:12:18,2024-01-28,2024-01-28,pending,all,stopped
4489,418,735b8d8e-5b78-4141-9e39-cc24f47db1e8,08:06:18,14:10:14,10:40:42,22:01:15,2024-01-29,2024-01-29,pending,all,stopped
4490,411,735b8d8e-5b78-4141-9e39-cc24f47db1e8,11:28:51,22:28:12,07:59:38,16:40:30,2024-01-30,2024-01-30,pending,all,stopped
4491,600,735b8d8e-5b78-4141-9e39-cc24f47db1e8,14:42:49,20:18:44,00:13:54,05:42:14,2024-01-31,2024-01-31,pending,all,stopped
4492,447,4533596a-e1e1-447c-9de7-e07ac3465f63,08:50:09,11:12:51,04:02:35,09:20:24,2024-08-04,2024-08-04,pending,all,stopped
4493,523,4533596a-e1e1-447c-9de7-e07ac3465f63,05:47:17,19:08:34,12:42:18,22:03:00,2024-08-05,2024-08-05,pending,all,stopped
4494,586,4533596a-e1e1-447c-9de7-e07ac3465f63,03:10:07,14:15:20,01:21:58,04:18:37,2024-08-06,2024-08-06,pending,all,stopped
4495,565,4533596a-e1e1-447c-9de7-e07ac3465f63,11:17:40,14:59:36,02:59:02,12:10:36,2024-08-07,2024-08-07,pending,all,stopped
4496,563,4533596a-e1e1-447c-9de7-e07ac3465f63,01:04:38,20:17:50,04:00:50,04:47:13,2024-08-08,2024-08-08,pending,all,stopped
4497,489,e233f09b-e109-4a7d-bca6-283e57f07bb3,13:51:55,20:48:30,17:42:31,21:39:40,2024-05-16,2024-05-16,pending,all,stopped
4498,555,e233f09b-e109-4a7d-bca6-283e57f07bb3,08:26:45,09:32:02,06:36:50,20:51:26,2024-05-17,2024-05-17,pending,all,stopped
4499,489,e233f09b-e109-4a7d-bca6-283e57f07bb3,12:03:51,14:56:17,15:25:02,15:25:29,2024-05-18,2024-05-18,pending,all,stopped
4500,584,e233f09b-e109-4a7d-bca6-283e57f07bb3,03:20:03,20:47:39,11:10:34,23:35:12,2024-05-19,2024-05-19,pending,all,stopped
4501,563,e233f09b-e109-4a7d-bca6-283e57f07bb3,04:00:35,20:54:22,04:13:15,18:54:07,2024-05-20,2024-05-20,pending,all,stopped
4502,738,87027a43-2924-434b-9b55-993c7389f2c9,11:12:55,11:44:21,18:39:40,22:38:02,2024-04-04,2024-04-04,pending,all,stopped
4503,653,87027a43-2924-434b-9b55-993c7389f2c9,19:09:39,22:00:44,00:27:41,02:29:41,2024-04-05,2024-04-05,pending,all,stopped
4504,651,87027a43-2924-434b-9b55-993c7389f2c9,16:20:43,18:28:17,10:56:15,14:50:30,2024-04-06,2024-04-06,pending,all,stopped
4505,632,87027a43-2924-434b-9b55-993c7389f2c9,01:10:36,08:50:16,07:58:38,23:43:23,2024-04-07,2024-04-07,pending,all,stopped
4506,685,87027a43-2924-434b-9b55-993c7389f2c9,09:12:02,11:31:26,14:17:09,21:47:38,2024-04-08,2024-04-08,pending,all,stopped
4507,719,63c70c9e-69dd-4ffa-a1b3-f3af6a8115e2,04:09:54,18:22:10,01:23:14,04:57:14,2024-09-05,2024-09-05,pending,all,stopped
4508,659,63c70c9e-69dd-4ffa-a1b3-f3af6a8115e2,11:06:25,23:07:07,05:55:37,23:00:14,2024-09-06,2024-09-06,pending,all,stopped
4509,757,63c70c9e-69dd-4ffa-a1b3-f3af6a8115e2,04:27:03,17:19:21,02:30:45,03:14:24,2024-09-07,2024-09-07,pending,all,stopped
4510,797,63c70c9e-69dd-4ffa-a1b3-f3af6a8115e2,03:16:56,11:42:56,02:12:10,21:44:55,2024-09-08,2024-09-08,pending,all,stopped
4511,667,63c70c9e-69dd-4ffa-a1b3-f3af6a8115e2,07:53:51,11:14:14,06:48:50,14:54:43,2024-09-09,2024-09-09,pending,all,stopped
4512,765,119357bc-bf25-47d0-9246-b58b017dd7e9,18:34:57,21:44:08,01:11:10,19:50:12,2024-04-23,2024-04-23,pending,all,stopped
4513,763,119357bc-bf25-47d0-9246-b58b017dd7e9,12:19:13,19:45:47,06:10:44,17:15:21,2024-04-24,2024-04-24,pending,all,stopped
4514,710,119357bc-bf25-47d0-9246-b58b017dd7e9,02:42:46,13:39:16,13:51:42,19:03:33,2024-04-25,2024-04-25,pending,all,stopped
4515,776,119357bc-bf25-47d0-9246-b58b017dd7e9,09:10:15,14:05:15,03:24:02,19:53:59,2024-04-26,2024-04-26,pending,all,stopped
4516,630,119357bc-bf25-47d0-9246-b58b017dd7e9,08:17:59,11:46:58,03:50:02,18:07:04,2024-04-27,2024-04-27,pending,all,stopped
4517,705,5eb0ce04-981e-4c47-8fa0-cbc3201dfc88,18:17:23,23:45:24,15:07:53,21:42:15,2024-07-12,2024-07-12,pending,all,stopped
4518,719,5eb0ce04-981e-4c47-8fa0-cbc3201dfc88,07:16:52,17:58:46,08:05:12,16:57:14,2024-07-13,2024-07-13,pending,all,stopped
4519,719,5eb0ce04-981e-4c47-8fa0-cbc3201dfc88,20:00:13,22:51:04,07:49:00,14:51:33,2024-07-14,2024-07-14,pending,all,stopped
4520,636,5eb0ce04-981e-4c47-8fa0-cbc3201dfc88,02:26:43,05:02:38,17:27:03,22:32:41,2024-07-15,2024-07-15,pending,all,stopped
4521,610,5eb0ce04-981e-4c47-8fa0-cbc3201dfc88,05:29:32,20:26:19,21:26:26,23:41:30,2024-07-16,2024-07-16,pending,all,stopped
4522,757,9d312150-c5e6-446b-8cf8-d142d950beb2,06:25:06,20:58:23,15:22:50,17:42:38,2024-02-21,2024-02-21,pending,all,stopped
4523,766,9d312150-c5e6-446b-8cf8-d142d950beb2,05:18:20,09:55:43,01:54:36,21:38:08,2024-02-22,2024-02-22,pending,all,stopped
4524,799,9d312150-c5e6-446b-8cf8-d142d950beb2,03:38:48,16:26:41,05:26:05,15:10:55,2024-02-23,2024-02-23,pending,all,stopped
4525,737,9d312150-c5e6-446b-8cf8-d142d950beb2,20:25:10,20:49:08,00:49:17,01:15:17,2024-02-24,2024-02-24,pending,all,stopped
4526,800,9d312150-c5e6-446b-8cf8-d142d950beb2,09:55:45,20:48:28,01:49:17,03:13:02,2024-02-25,2024-02-25,pending,all,stopped
4527,634,0ec695bb-29d6-43bb-b1cc-6d6aab724b2b,04:44:12,22:46:36,18:53:25,23:16:23,2023-12-21,2023-12-21,pending,all,stopped
4528,780,0ec695bb-29d6-43bb-b1cc-6d6aab724b2b,10:08:08,17:46:33,06:10:21,20:37:31,2023-12-22,2023-12-22,pending,all,stopped
4529,682,0ec695bb-29d6-43bb-b1cc-6d6aab724b2b,01:58:07,11:18:53,07:19:22,14:40:42,2023-12-23,2023-12-23,pending,all,stopped
4530,664,0ec695bb-29d6-43bb-b1cc-6d6aab724b2b,04:48:27,06:34:09,15:20:06,20:28:37,2023-12-24,2023-12-24,pending,all,stopped
4531,800,0ec695bb-29d6-43bb-b1cc-6d6aab724b2b,09:46:59,16:01:02,09:41:53,19:29:28,2023-12-25,2023-12-25,pending,all,stopped
4532,647,df5ee595-f367-4b80-92de-302f14ec95dc,22:45:45,23:39:21,18:15:03,20:59:51,2024-08-05,2024-08-05,pending,all,stopped
4533,746,df5ee595-f367-4b80-92de-302f14ec95dc,01:46:19,13:14:17,02:45:59,16:06:50,2024-08-06,2024-08-06,pending,all,stopped
4534,773,df5ee595-f367-4b80-92de-302f14ec95dc,00:22:14,06:46:05,10:52:42,19:29:51,2024-08-07,2024-08-07,pending,all,stopped
4535,671,df5ee595-f367-4b80-92de-302f14ec95dc,03:45:00,21:07:24,15:31:16,19:16:54,2024-08-08,2024-08-08,pending,all,stopped
4536,775,df5ee595-f367-4b80-92de-302f14ec95dc,03:17:57,09:08:45,10:28:50,19:49:53,2024-08-09,2024-08-09,pending,all,stopped
4537,716,70499950-e644-48f9-989e-1b98c561a750,03:05:52,23:16:38,11:51:14,18:29:31,2023-11-19,2023-11-19,pending,all,stopped
4538,618,70499950-e644-48f9-989e-1b98c561a750,05:03:10,08:43:24,05:24:11,07:09:56,2023-11-20,2023-11-20,pending,all,stopped
4539,710,70499950-e644-48f9-989e-1b98c561a750,10:00:07,15:10:19,13:38:03,22:24:52,2023-11-21,2023-11-21,pending,all,stopped
4540,801,70499950-e644-48f9-989e-1b98c561a750,03:56:50,23:00:20,02:35:32,04:01:38,2023-11-22,2023-11-22,pending,all,stopped
4541,703,70499950-e644-48f9-989e-1b98c561a750,00:58:51,15:59:07,01:42:49,09:39:50,2023-11-23,2023-11-23,pending,all,stopped
4542,719,c0269353-c96c-4109-8c91-82274511999d,02:36:06,13:54:03,00:14:14,17:44:10,2024-03-14,2024-03-14,pending,all,stopped
4543,628,c0269353-c96c-4109-8c91-82274511999d,09:16:40,16:32:39,13:34:28,19:05:33,2024-03-15,2024-03-15,pending,all,stopped
4544,657,c0269353-c96c-4109-8c91-82274511999d,09:21:03,16:13:04,02:27:02,06:52:09,2024-03-16,2024-03-16,pending,all,stopped
4545,780,c0269353-c96c-4109-8c91-82274511999d,02:01:09,21:46:20,11:46:24,23:19:15,2024-03-17,2024-03-17,pending,all,stopped
4546,635,c0269353-c96c-4109-8c91-82274511999d,15:29:17,19:33:44,13:43:10,18:11:13,2024-03-18,2024-03-18,pending,all,stopped
4547,773,b6782092-dbf9-4171-8ea7-674c24de83c4,05:01:37,11:16:46,03:57:40,14:19:28,2024-10-04,2024-10-04,pending,all,stopped
4548,787,b6782092-dbf9-4171-8ea7-674c24de83c4,10:10:56,13:40:39,01:09:23,03:16:06,2024-10-05,2024-10-05,pending,all,stopped
4549,742,b6782092-dbf9-4171-8ea7-674c24de83c4,10:59:59,14:43:18,02:38:32,22:15:11,2024-10-06,2024-10-06,pending,all,stopped
4550,731,b6782092-dbf9-4171-8ea7-674c24de83c4,06:26:12,13:24:24,14:47:10,19:41:28,2024-10-07,2024-10-07,pending,all,stopped
4551,613,b6782092-dbf9-4171-8ea7-674c24de83c4,05:59:35,14:56:42,02:49:18,07:10:26,2024-10-08,2024-10-08,pending,all,stopped
4552,774,96373b3e-d2e6-417c-88c5-2c9902ea1a30,03:24:58,05:23:44,02:14:35,21:10:02,2023-12-01,2023-12-01,pending,all,stopped
4553,690,96373b3e-d2e6-417c-88c5-2c9902ea1a30,19:59:39,21:03:56,13:35:55,16:40:02,2023-12-02,2023-12-02,pending,all,stopped
4554,620,96373b3e-d2e6-417c-88c5-2c9902ea1a30,01:46:41,19:36:50,12:29:22,20:23:16,2023-12-03,2023-12-03,pending,all,stopped
4555,672,96373b3e-d2e6-417c-88c5-2c9902ea1a30,17:19:33,17:27:51,01:29:17,13:11:07,2023-12-04,2023-12-04,pending,all,stopped
4556,693,96373b3e-d2e6-417c-88c5-2c9902ea1a30,00:37:46,06:31:04,01:54:32,09:04:04,2023-12-05,2023-12-05,pending,all,stopped
4557,731,2a758d7f-d456-4e18-9881-6a1d0c108532,07:36:55,16:04:53,03:05:59,05:27:23,2023-11-02,2023-11-02,pending,all,stopped
4558,727,2a758d7f-d456-4e18-9881-6a1d0c108532,04:09:51,22:59:25,01:15:46,06:24:18,2023-11-03,2023-11-03,pending,all,stopped
4559,788,2a758d7f-d456-4e18-9881-6a1d0c108532,06:07:28,13:26:46,09:14:08,12:01:52,2023-11-04,2023-11-04,pending,all,stopped
4560,761,2a758d7f-d456-4e18-9881-6a1d0c108532,02:05:17,15:06:04,10:28:21,17:33:05,2023-11-05,2023-11-05,pending,all,stopped
4561,788,2a758d7f-d456-4e18-9881-6a1d0c108532,08:39:30,15:57:23,00:20:30,16:54:26,2023-11-06,2023-11-06,pending,all,stopped
4562,688,a23707be-9a94-466d-ba8a-c689a457176b,07:47:18,22:12:41,00:52:18,18:34:52,2023-12-15,2023-12-15,pending,all,stopped
4563,711,a23707be-9a94-466d-ba8a-c689a457176b,17:57:52,22:23:47,00:19:59,10:11:19,2023-12-16,2023-12-16,pending,all,stopped
4564,790,a23707be-9a94-466d-ba8a-c689a457176b,09:10:16,20:26:04,19:57:31,22:45:41,2023-12-17,2023-12-17,pending,all,stopped
4565,743,a23707be-9a94-466d-ba8a-c689a457176b,00:56:47,09:16:09,00:13:44,15:55:05,2023-12-18,2023-12-18,pending,all,stopped
4566,708,a23707be-9a94-466d-ba8a-c689a457176b,00:14:30,06:16:04,03:43:39,04:39:49,2023-12-19,2023-12-19,pending,all,stopped
4567,776,dcb1123c-9d99-4b2b-bf70-235b4fcd38e1,06:28:46,20:36:17,12:53:30,22:02:26,2024-04-06,2024-04-06,pending,all,stopped
4568,673,dcb1123c-9d99-4b2b-bf70-235b4fcd38e1,04:43:32,20:03:31,02:14:56,22:04:19,2024-04-07,2024-04-07,pending,all,stopped
4569,800,dcb1123c-9d99-4b2b-bf70-235b4fcd38e1,18:17:15,20:36:36,03:40:31,21:27:04,2024-04-08,2024-04-08,pending,all,stopped
4570,771,dcb1123c-9d99-4b2b-bf70-235b4fcd38e1,02:18:21,12:53:11,08:40:05,23:31:14,2024-04-09,2024-04-09,pending,all,stopped
4571,612,dcb1123c-9d99-4b2b-bf70-235b4fcd38e1,09:08:46,19:42:56,07:45:19,21:54:23,2024-04-10,2024-04-10,pending,all,stopped
4572,781,4ae314d3-ae28-41fe-9a75-78976f64b77b,00:40:27,12:36:11,03:53:43,14:04:36,2024-01-24,2024-01-24,pending,all,stopped
4573,679,4ae314d3-ae28-41fe-9a75-78976f64b77b,17:55:03,21:43:54,03:01:48,05:44:44,2024-01-25,2024-01-25,pending,all,stopped
4574,693,4ae314d3-ae28-41fe-9a75-78976f64b77b,20:07:45,23:21:31,19:13:45,19:41:43,2024-01-26,2024-01-26,pending,all,stopped
