id,bus__trip_id,breaks_trip_id,status
14294,4766,2104,pending
14295,4766,2105,pending
14296,4766,2106,pending
14297,4767,1951,pending
14298,4767,1952,pending
14299,4767,1953,pending
14300,4768,2299,pending
14301,4768,2300,pending
14302,4768,2301,pending
14303,4769,2245,pending
14304,4769,2246,pending
14305,4769,2247,pending
14306,4770,2236,pending
14307,4770,2237,pending
14308,4770,2238,pending
14309,4771,2335,pending
14310,4771,2336,pending
14311,4771,2337,pending
14312,4772,1969,pending
14313,4772,1970,pending
14314,4772,1971,pending
14315,4773,1948,pending
14316,4773,1949,pending
14317,4773,1950,pending
14318,4774,2053,pending
14319,4774,2054,pending
14320,4774,2055,pending
14321,4775,1972,pending
14322,4775,1973,pending
14323,4775,1974,pending
14324,4776,2017,pending
14325,4776,2018,pending
14326,4776,2019,pending
14327,4777,1807,pending
14328,4777,1808,pending
14329,4777,1809,pending
14330,4778,2005,pending
14331,4778,2006,pending
14332,4778,2007,pending
14333,4779,2035,pending
14334,4779,2036,pending
14335,4779,2037,pending
14336,4780,2104,pending
14337,4780,2105,pending
14338,4780,2106,pending
14339,4781,2080,pending
14340,4781,2081,pending
14341,4781,2082,pending
14342,4782,1990,pending
14343,4782,1991,pending
14344,4782,1992,pending
14345,4783,2293,pending
14346,4783,2294,pending
14347,4783,2295,pending
14348,4784,1924,pending
14349,4784,1925,pending
14350,4784,1926,pending
14351,4785,2101,pending
14352,4785,2102,pending
14353,4785,2103,pending
14354,4786,1963,pending
14355,4786,1964,pending
14356,4786,1965,pending
14357,4787,2101,pending
14358,4787,2102,pending
14359,4787,2103,pending
14360,4788,2107,pending
14361,4788,2108,pending
14362,4788,2109,pending
14363,4789,2311,pending
14364,4789,2312,pending
14365,4789,2313,pending
14366,4790,2203,pending
14367,4790,2204,pending
14368,4790,2205,pending
14369,4791,2119,pending
14370,4791,2120,pending
14371,4791,2121,pending
14372,4792,2269,pending
14373,4792,2270,pending
14374,4792,2271,pending
14375,4793,2032,pending
14376,4793,2033,pending
14377,4793,2034,pending
14378,4794,1984,pending
14379,4794,1985,pending
14380,4794,1986,pending
14381,4795,2128,pending
14382,4795,2129,pending
14383,4795,2130,pending
14384,4796,2131,pending
14385,4796,2132,pending
14386,4796,2133,pending
14387,4797,1828,pending
14388,4797,1829,pending
14389,4797,1830,pending
14390,4798,1810,pending
14391,4798,1811,pending
14392,4798,1812,pending
14393,4799,2086,pending
14394,4799,2087,pending
14395,4799,2088,pending
14396,4800,1822,pending
14397,4800,1823,pending
14398,4800,1824,pending
14399,4801,2239,pending
14400,4801,2240,pending
14401,4801,2241,pending
14402,4802,2182,pending
14403,4802,2183,pending
14404,4802,2184,pending
14405,4803,2005,pending
14406,4803,2006,pending
14407,4803,2007,pending
14408,4804,2149,pending
14409,4804,2150,pending
14410,4804,2151,pending
14411,4805,2362,pending
14412,4805,2363,pending
14413,4805,2364,pending
14414,4806,1870,pending
14415,4806,1871,pending
14416,4806,1872,pending
14417,4807,2071,pending
14418,4807,2072,pending
14419,4807,2073,pending
14420,4808,2263,pending
14421,4808,2264,pending
14422,4808,2265,pending
14423,4809,1828,pending
14424,4809,1829,pending
14425,4809,1830,pending
14426,4810,2359,pending
14427,4810,2360,pending
14428,4810,2361,pending
14429,4811,1978,pending
14430,4811,1979,pending
14431,4811,1980,pending
14432,4812,1912,pending
14433,4812,1913,pending
14434,4812,1914,pending
14435,4813,2023,pending
14436,4813,2024,pending
14437,4813,2025,pending
14438,4814,2290,pending
14439,4814,2291,pending
14440,4814,2292,pending
14441,4815,2293,pending
14442,4815,2294,pending
14443,4815,2295,pending
14444,4816,2296,pending
14445,4816,2297,pending
14446,4816,2298,pending
14447,4817,2194,pending
14448,4817,2195,pending
14449,4817,2196,pending
14450,4818,2203,pending
14451,4818,2204,pending
14452,4818,2205,pending
14453,4819,1861,pending
14454,4819,1862,pending
14455,4819,1863,pending
14456,4820,1936,pending
14457,4820,1937,pending
14458,4820,1938,pending
14459,4821,2332,pending
14460,4821,2333,pending
14461,4821,2334,pending
14462,4822,2383,pending
14463,4822,2384,pending
14464,4822,2385,pending
14465,4823,2233,pending
14466,4823,2234,pending
14467,4823,2235,pending
14468,4824,1864,pending
14469,4824,1865,pending
14470,4824,1866,pending
14471,4825,2083,pending
14472,4825,2084,pending
14473,4825,2085,pending
14474,4826,2182,pending
14475,4826,2183,pending
14476,4826,2184,pending
14477,4827,2299,pending
14478,4827,2300,pending
14479,4827,2301,pending
14480,4828,2020,pending
14481,4828,2021,pending
14482,4828,2022,pending
14483,4829,1804,pending
14484,4829,1805,pending
14485,4829,1806,pending
14486,4830,2128,pending
14487,4830,2129,pending
14488,4830,2130,pending
14489,4831,2290,pending
14490,4831,2291,pending
14491,4831,2292,pending
14492,4832,1981,pending
14493,4832,1982,pending
14494,4832,1983,pending
14495,4833,2383,pending
14496,4833,2384,pending
14497,4833,2385,pending
14498,4834,1951,pending
14499,4834,1952,pending
14500,4834,1953,pending
14501,4835,2011,pending
14502,4835,2012,pending
14503,4835,2013,pending
14504,4836,2005,pending
14505,4836,2006,pending
14506,4836,2007,pending
14507,4837,2038,pending
14508,4837,2039,pending
14509,4837,2040,pending
14510,4838,1876,pending
14511,4838,1877,pending
14512,4838,1878,pending
14513,4839,1912,pending
14514,4839,1913,pending
14515,4839,1914,pending
14516,4840,2077,pending
14517,4840,2078,pending
14518,4840,2079,pending
14519,4841,2065,pending
14520,4841,2066,pending
14521,4841,2067,pending
14522,4842,1900,pending
14523,4842,1901,pending
14524,4842,1902,pending
14525,4843,1825,pending
14526,4843,1826,pending
14527,4843,1827,pending
14528,4844,2062,pending
14529,4844,2063,pending
14530,4844,2064,pending
14531,4845,1951,pending
14532,4845,1952,pending
14533,4845,1953,pending
14534,4846,2257,pending
14535,4846,2258,pending
14536,4846,2259,pending
14537,4847,2269,pending
14538,4847,2270,pending
14539,4847,2271,pending
14540,4848,2230,pending
14541,4848,2231,pending
14542,4848,2232,pending
14543,4849,1858,pending
14544,4849,1859,pending
14545,4849,1860,pending
14546,4850,2290,pending
14547,4850,2291,pending
14548,4850,2292,pending
14549,4851,2131,pending
14550,4851,2132,pending
14551,4851,2133,pending
14552,4852,2365,pending
14553,4852,2366,pending
14554,4852,2367,pending
14555,4853,2335,pending
14556,4853,2336,pending
14557,4853,2337,pending
14558,4854,2152,pending
14559,4854,2153,pending
14560,4854,2154,pending
14561,4855,1843,pending
14562,4855,1844,pending
14563,4855,1845,pending
14564,4856,2239,pending
14565,4856,2240,pending
14566,4856,2241,pending
14567,4857,2077,pending
14568,4857,2078,pending
14569,4857,2079,pending
14570,4858,1876,pending
14571,4858,1877,pending
14572,4858,1878,pending
14573,4859,2065,pending
14574,4859,2066,pending
14575,4859,2067,pending
14576,4860,2395,pending
14577,4860,2396,pending
14578,4860,2397,pending
14579,4861,2293,pending
14580,4861,2294,pending
14581,4861,2295,pending
14582,4862,1837,pending
14583,4862,1838,pending
14584,4862,1839,pending
14585,4863,2242,pending
14586,4863,2243,pending
14587,4863,2244,pending
14588,4864,2224,pending
14589,4864,2225,pending
14590,4864,2226,pending
14591,4865,2299,pending
14592,4865,2300,pending
14593,4865,2301,pending
14594,4866,1975,pending
14595,4866,1976,pending
14596,4866,1977,pending
14597,4867,1852,pending
14598,4867,1853,pending
14599,4867,1854,pending
14600,4868,2359,pending
14601,4868,2360,pending
14602,4868,2361,pending
14603,4869,2311,pending
14604,4869,2312,pending
14605,4869,2313,pending
14606,4870,2104,pending
14607,4870,2105,pending
14608,4870,2106,pending
14609,4871,1954,pending
14610,4871,1955,pending
14611,4871,1956,pending
14612,4872,2023,pending
14613,4872,2024,pending
14614,4872,2025,pending
14615,4873,2260,pending
14616,4873,2261,pending
14617,4873,2262,pending
14618,4874,2371,pending
14619,4874,2372,pending
14620,4874,2373,pending
14621,4875,2101,pending
14622,4875,2102,pending
14623,4875,2103,pending
14624,4876,1861,pending
14625,4876,1862,pending
14626,4876,1863,pending
14627,4877,1906,pending
14628,4877,1907,pending
14629,4877,1908,pending
14630,4878,2149,pending
14631,4878,2150,pending
14632,4878,2151,pending
14633,4879,1972,pending
14634,4879,1973,pending
14635,4879,1974,pending
14636,4880,2014,pending
14637,4880,2015,pending
14638,4880,2016,pending
14639,4881,2095,pending
14640,4881,2096,pending
14641,4881,2097,pending
14642,4882,1984,pending
14643,4882,1985,pending
14644,4882,1986,pending
14645,4883,1894,pending
14646,4883,1895,pending
14647,4883,1896,pending
14648,4884,1891,pending
14649,4884,1892,pending
14650,4884,1893,pending
14651,4885,2068,pending
14652,4885,2069,pending
14653,4885,2070,pending
14654,4886,2008,pending
14655,4886,2009,pending
14656,4886,2010,pending
14657,4887,2194,pending
14658,4887,2195,pending
14659,4887,2196,pending
14660,4888,2107,pending
14661,4888,2108,pending
14662,4888,2109,pending
14663,4889,1900,pending
14664,4889,1901,pending
14665,4889,1902,pending
14666,4890,2086,pending
14667,4890,2087,pending
14668,4890,2088,pending
14669,4891,2017,pending
14670,4891,2018,pending
14671,4891,2019,pending
14672,4892,2170,pending
14673,4892,2171,pending
14674,4892,2172,pending
14675,4893,2104,pending
14676,4893,2105,pending
14677,4893,2106,pending
14678,4894,2395,pending
14679,4894,2396,pending
14680,4894,2397,pending
14681,4895,2032,pending
14682,4895,2033,pending
14683,4895,2034,pending
14684,4896,2245,pending
14685,4896,2246,pending
14686,4896,2247,pending
14687,4897,2074,pending
14688,4897,2075,pending
14689,4897,2076,pending
14690,4898,2359,pending
14691,4898,2360,pending
14692,4898,2361,pending
14693,4899,2167,pending
14694,4899,2168,pending
14695,4899,2169,pending
14696,4900,1918,pending
14697,4900,1919,pending
14698,4900,1920,pending
14699,4901,2161,pending
14700,4901,2162,pending
14701,4901,2163,pending
14702,4902,2248,pending
14703,4902,2249,pending
14704,4902,2250,pending
14705,4903,2080,pending
14706,4903,2081,pending
14707,4903,2082,pending
14708,4904,2050,pending
14709,4904,2051,pending
14710,4904,2052,pending
14711,4905,1909,pending
14712,4905,1910,pending
14713,4905,1911,pending
14714,4906,1882,pending
14715,4906,1883,pending
14716,4906,1884,pending
14717,4907,2149,pending
14718,4907,2150,pending
14719,4907,2151,pending
14720,4908,2038,pending
14721,4908,2039,pending
14722,4908,2040,pending
14723,4909,2023,pending
14724,4909,2024,pending
14725,4909,2025,pending
14726,4910,2359,pending
14727,4910,2360,pending
14728,4910,2361,pending
14729,4911,1978,pending
14730,4911,1979,pending
14731,4911,1980,pending
14732,4912,2008,pending
14733,4912,2009,pending
14734,4912,2010,pending
14735,4913,2269,pending
14736,4913,2270,pending
14737,4913,2271,pending
14738,4914,1909,pending
14739,4914,1910,pending
14740,4914,1911,pending
14741,4915,2080,pending
14742,4915,2081,pending
14743,4915,2082,pending
14744,4916,2059,pending
14745,4916,2060,pending
14746,4916,2061,pending
14747,4917,2341,pending
14748,4917,2342,pending
14749,4917,2343,pending
14750,4918,2017,pending
14751,4918,2018,pending
14752,4918,2019,pending
14753,4919,1879,pending
14754,4919,1880,pending
14755,4919,1881,pending
14756,4920,1816,pending
14757,4920,1817,pending
14758,4920,1818,pending
14759,4921,2374,pending
14760,4921,2375,pending
14761,4921,2376,pending
14762,4922,2164,pending
14763,4922,2165,pending
14764,4922,2166,pending
14765,4923,2290,pending
14766,4923,2291,pending
14767,4923,2292,pending
14768,4924,1981,pending
14769,4924,1982,pending
14770,4924,1983,pending
14771,4925,1885,pending
14772,4925,1886,pending
14773,4925,1887,pending
14774,4926,1879,pending
14775,4926,1880,pending
14776,4926,1881,pending
14777,4927,2032,pending
14778,4927,2033,pending
14779,4927,2034,pending
14780,4928,2296,pending
14781,4928,2297,pending
14782,4928,2298,pending
14783,4929,1951,pending
14784,4929,1952,pending
14785,4929,1953,pending
14786,4930,1984,pending
14787,4930,1985,pending
14788,4930,1986,pending
14789,4931,1993,pending
14790,4931,1994,pending
14791,4931,1995,pending
14792,4932,1891,pending
14793,4932,1892,pending
14794,4932,1893,pending
14795,4933,2209,pending
14796,4933,2210,pending
14797,4933,2211,pending
14798,4934,2314,pending
14799,4934,2315,pending
14800,4934,2316,pending
14801,4935,1810,pending
14802,4935,1811,pending
14803,4935,1812,pending
14804,4936,2128,pending
14805,4936,2129,pending
14806,4936,2130,pending
14807,4937,1954,pending
14808,4937,1955,pending
14809,4937,1956,pending
14810,4938,2395,pending
14811,4938,2396,pending
14812,4938,2397,pending
14813,4939,2356,pending
14814,4939,2357,pending
14815,4939,2358,pending
14816,4940,2386,pending
14817,4940,2387,pending
14818,4940,2388,pending
14819,4941,2131,pending
14820,4941,2132,pending
14821,4941,2133,pending
14822,4942,1891,pending
14823,4942,1892,pending
14824,4942,1893,pending
14825,4943,1912,pending
14826,4943,1913,pending
14827,4943,1914,pending
14828,4944,2314,pending
14829,4944,2315,pending
14830,4944,2316,pending
14831,4945,1870,pending
14832,4945,1871,pending
14833,4945,1872,pending
14834,4946,2299,pending
14835,4946,2300,pending
14836,4946,2301,pending
14837,4947,1846,pending
14838,4947,1847,pending
14839,4947,1848,pending
14840,4948,2401,pending
14841,4948,2402,pending
14842,4948,2403,pending
14843,4949,2179,pending
14844,4949,2180,pending
14845,4949,2181,pending
14846,4950,2152,pending
14847,4950,2153,pending
14848,4950,2154,pending
14849,4951,2365,pending
14850,4951,2366,pending
14851,4951,2367,pending
14852,4952,1954,pending
14853,4952,1955,pending
14854,4952,1956,pending
14855,4953,1975,pending
14856,4953,1976,pending
14857,4953,1977,pending
14858,4954,1921,pending
14859,4954,1922,pending
14860,4954,1923,pending
14861,4955,2050,pending
14862,4955,2051,pending
14863,4955,2052,pending
14864,4956,2155,pending
14865,4956,2156,pending
14866,4956,2157,pending
14867,4957,1849,pending
14868,4957,1850,pending
14869,4957,1851,pending
14870,4958,2326,pending
14871,4958,2327,pending
14872,4958,2328,pending
14873,4959,2332,pending
14874,4959,2333,pending
14875,4959,2334,pending
14876,4960,1960,pending
14877,4960,1961,pending
14878,4960,1962,pending
14879,4961,2143,pending
14880,4961,2144,pending
14881,4961,2145,pending
14882,4962,2107,pending
14883,4962,2108,pending
14884,4962,2109,pending
14885,4963,2314,pending
14886,4963,2315,pending
14887,4963,2316,pending
14888,4964,1858,pending
14889,4964,1859,pending
14890,4964,1860,pending
14891,4965,2275,pending
14892,4965,2276,pending
14893,4965,2277,pending
14894,4966,2035,pending
14895,4966,2036,pending
14896,4966,2037,pending
14897,4967,1813,pending
14898,4967,1814,pending
14899,4967,1815,pending
14900,4968,2326,pending
14901,4968,2327,pending
14902,4968,2328,pending
14903,4969,1987,pending
14904,4969,1988,pending
14905,4969,1989,pending
14906,4970,2302,pending
14907,4970,2303,pending
14908,4970,2304,pending
14909,4971,2389,pending
14910,4971,2390,pending
14911,4971,2391,pending
14912,4972,2245,pending
14913,4972,2246,pending
14914,4972,2247,pending
14915,4973,2323,pending
14916,4973,2324,pending
14917,4973,2325,pending
14918,4974,1888,pending
14919,4974,1889,pending
14920,4974,1890,pending
14921,4975,2263,pending
14922,4975,2264,pending
14923,4975,2265,pending
14924,4976,2032,pending
14925,4976,2033,pending
14926,4976,2034,pending
14927,4977,1876,pending
14928,4977,1877,pending
14929,4977,1878,pending
14930,4978,2008,pending
14931,4978,2009,pending
14932,4978,2010,pending
14933,4979,2179,pending
14934,4979,2180,pending
14935,4979,2181,pending
14936,4980,2107,pending
14937,4980,2108,pending
14938,4980,2109,pending
14939,4981,2071,pending
14940,4981,2072,pending
14941,4981,2073,pending
14942,4982,1930,pending
14943,4982,1931,pending
14944,4982,1932,pending
14945,4983,2317,pending
14946,4983,2318,pending
14947,4983,2319,pending
14948,4984,2203,pending
14949,4984,2204,pending
14950,4984,2205,pending
14951,4985,1945,pending
14952,4985,1946,pending
14953,4985,1947,pending
14954,4986,2074,pending
14955,4986,2075,pending
14956,4986,2076,pending
14957,4987,2050,pending
14958,4987,2051,pending
14959,4987,2052,pending
14960,4988,2149,pending
14961,4988,2150,pending
14962,4988,2151,pending
14963,4989,2350,pending
14964,4989,2351,pending
14965,4989,2352,pending
14966,4990,2041,pending
14967,4990,2042,pending
14968,4990,2043,pending
14969,4991,2320,pending
14970,4991,2321,pending
14971,4991,2322,pending
14972,4992,2221,pending
14973,4992,2222,pending
14974,4992,2223,pending
14975,4993,2254,pending
14976,4993,2255,pending
14977,4993,2256,pending
14978,4994,1936,pending
14979,4994,1937,pending
14980,4994,1938,pending
14981,4995,2197,pending
14982,4995,2198,pending
14983,4995,2199,pending
14984,4996,1867,pending
14985,4996,1868,pending
14986,4996,1869,pending
14987,4997,1918,pending
14988,4997,1919,pending
14989,4997,1920,pending
14990,4998,2071,pending
14991,4998,2072,pending
14992,4998,2073,pending
14993,4999,2014,pending
14994,4999,2015,pending
14995,4999,2016,pending
14996,5000,1828,pending
14997,5000,1829,pending
14998,5000,1830,pending
14999,5001,2170,pending
15000,5001,2171,pending
15001,5001,2172,pending
15002,5002,2143,pending
15003,5002,2144,pending
15004,5002,2145,pending
